#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:tree" spec="beast.base.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:tree" lower="0.0" name="birthRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.metazoa_alignment" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:tree" name="distribution" x="@birthRateY.t:tree">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:metazoa_alignment" name="distribution">
#            <parameter id="gammaShape.s:metazoa_alignment" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:metazoa_alignment" name="distribution">
#            <parameter id="kappa.s:metazoa_alignment" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="Plankina-Grantia.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Plankina-Grantia" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Grantia_compressa" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Plakina_jani" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="mean" spec="beast.base.inference.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@metazoa_alignment" id="treeLikelihood.metazoa_alignment" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:metazoa_alignment" shape="@gammaShape.s:metazoa_alignment" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:metazoa_alignment" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:metazoa_alignment" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:metazoa_alignment" kappa="@kappa.s:metazoa_alignment" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@metazoa_alignment" id="empiricalFreqs.s:metazoa_alignment" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.metazoa_alignment	Tree.height	Tree.treeLength	mutationRate	gammaShape	kappa	CalibratedYuleModel	birthRateY	logP(mrca(Plankina-Grantia))	mrca.age(Plankina-Grantia)	clockRate
956400	-75023.03598337561	-74955.73506941888	-67.30091395672798	-74955.73506941888	13.999453372271281	143.9955178757007	1.0	0.7142149770886355	2.258780421277632	-58.18578938541504	0.23604167957367644	-0.9610102045204484	6.606308028924127	0.11364617395201179
956600	-75017.28131763554	-74955.84592298014	-61.43539465540916	-74955.84592298014	10.367710985408463	114.3193753176473	1.0	0.7142149770886355	2.258780421277632	-51.930046357338824	0.20578191567370405	-1.4883184511521623	5.205479044169559	0.14118025533586906
956800	-75023.48087862741	-74962.07448247462	-61.40639615278598	-74962.07448247462	9.594416286240303	107.18568833873923	1.0	0.7201700287579295	2.2271696310774862	-50.95975163791297	0.17869691079234049	-2.5770310562279093	4.915739951952673	0.15830613539012026
957000	-75017.97910446036	-74954.73260535057	-63.24649910978784	-74954.73260535057	12.740684259149237	133.50722526402345	1.0	0.7112455075488575	2.2523605293751285	-55.103765614447695	0.18646985957815507	-0.22964754837041063	6.043910111168632	0.1221886439585123
957200	-75026.21499485997	-74960.26711803148	-65.94787682848882	-74960.26711803148	13.643274036613443	144.16503456967789	1.0	0.7153091003381021	2.232961578586272	-57.26589128389223	0.20498294849566748	-0.6778401587915501	6.475420238392742	0.11320178496030033
957400	-75016.96650555641	-74953.0593037088	-63.90720184761707	-74953.0593037088	13.36329860228522	137.0578092853228	1.0	0.7140285978881064	2.270315226499168	-56.01054862953165	0.13644605991347789	-0.2858574735802095	6.173300491827753	0.11734486589686201
957600	-75026.19791789273	-74960.7051779213	-65.49273997142146	-74960.7051779213	13.016110475651416	143.67901035699487	1.0	0.7140285978881064	2.270315226499168	-56.70222434846706	0.13644605991347789	-1.179719878449197	6.690625993503166	0.11734486589686201
957800	-75023.01065254764	-74960.28300523416	-62.727647313480816	-74960.28300523416	12.029933281024665	127.13821978536352	1.0	0.7140285978881064	2.270315226499168	-54.810269475669706	0.13644605991347789	-0.30658209330589525	5.799014004640662	0.12438973721534163
958000	-75026.31028059269	-74963.16096301567	-63.14931757700933	-74963.16096301567	12.372879295260773	129.3733702850428	1.0	0.7140285978881064	2.270315226499168	-54.81879055282372	0.21799754581240122	-0.25156384870152404	5.886482388906398	0.12438973721534163
958200	-75018.11894099222	-74954.82898510458	-63.28995588763399	-74954.82898510458	12.20109167463098	134.25922582491097	1.0	0.6967390847620752	2.233358760687134	-55.16057244260991	0.155019656386574	-0.4227980566291912	6.313852436651736	0.12262898763801712
958400	-75024.50937090724	-74960.03371528671	-64.4756556205299	-74960.03371528671	12.634497572012279	138.3121344226732	1.0	0.7017843380399454	2.209610614856207	-55.8090803044993	0.19193641203414383	-0.7508185403832606	6.512360804384241	0.11733677854166809
958600	-75027.32494403687	-74966.17082890712	-61.15411512974855	-74966.17082890712	12.027645302410814	119.74738783903642	1.0	0.6988960440763319	2.187529541801734	-52.96460927338047	0.16600409132447844	-0.43034929664880806	5.680189162156689	0.1428212451047297
958800	-75017.34308592524	-74955.8784316137	-61.46465431153593	-74955.8784316137	11.229731249459643	120.20876027964329	1.0	0.6988960440763319	2.187529541801734	-53.01867438600362	0.2249452363521322	-0.38322372520906045	5.719435949768744	0.1398673933773188
959000	-75015.7166481952	-74955.62748339503	-60.089164800163445	-74955.62748339503	10.240903551874275	107.82273900217884	1.0	0.6988960440763319	2.187529541801734	-50.57206988947379	0.2249452363521322	-1.4543387103664065	5.216243865184559	0.15249711787983836
959200	-75021.1591345311	-74959.56664681458	-61.59248771651756	-74959.56664681458	11.282377068666875	118.25855276436212	1.0	0.6988960440763319	2.187529541801734	-52.74681998991849	0.2249452363521322	-0.7829115262758285	5.472212081593799	0.13167407012948068
959400	-75020.72554266412	-74956.72548081884	-64.00006184526951	-74956.72548081884	13.086292501622319	138.16196548746464	1.0	0.708530525711857	2.2053267431818524	-55.65626146406381	0.1652238082693711	-0.5727195279636803	6.416490201156614	0.1127595337165154
959600	-75020.04959001784	-74957.20155112399	-62.84803889384146	-74957.20155112399	11.253228624125978	121.00940531800623	1.0	0.708530525711857	2.2053267431818524	-54.242531938564646	0.2717435745885436	-0.3372592275838983	5.7639196376875335	0.13177640983591765
959800	-75021.1227289683	-74961.18736484794	-59.93536412036062	-74961.18736484794	10.06530716815585	105.32769386911899	1.0	0.708530525711857	2.2053267431818524	-50.26167065973581	0.19292414809279726	-1.7477437751362297	5.12766049542294	0.153318761306547
960000	-75019.16964667226	-74957.89553564608	-61.274111026189374	-74957.89553564608	11.250671211025608	120.15978746496339	1.0	0.708530525711857	2.2053267431818524	-52.93795574780571	0.23063915795949896	-0.23178912934525206	5.945237893117025	0.13655607667269237
960200	-75018.2195848404	-74957.78145700754	-60.438127832849055	-74957.78145700754	11.452071759824564	114.918776124449	1.0	0.7177376304908301	2.181879087582229	-51.909342346868286	0.23063915795949896	-0.42443423869031305	5.6848469530168035	0.13829696446336817
960400	-75017.09474985987	-74955.97747465473	-61.11727520513319	-74955.97747465473	10.847929497770732	110.5193236227516	1.0	0.7177376304908301	2.181879087582229	-51.50788252643421	0.1752677274713276	-1.7793619894221275	5.118645747506316	0.14785336203366167
960600	-75013.56525193597	-74951.8929286193	-61.672323316668134	-74951.8929286193	10.779621598413694	112.87904593263225	1.0	0.7221059977573456	2.1597485740502558	-53.31542139806253	0.13064463845097532	-0.8248145830413728	5.452723456378475	0.14500649664539006
960800	-75018.57859075967	-74956.87736580723	-61.70122495244642	-74956.87736580723	11.445914751051621	121.47304227660189	1.0	0.7308721031739687	2.1909305852038514	-53.132473524518645	0.1910393517712737	-0.6359289124472507	5.547154794768387	0.12819358319762883
961000	-75019.57822679756	-74958.07099866646	-61.5072281311003	-74958.07099866646	10.928583756131513	119.47780769356976	1.0	0.7308721031739687	2.1909305852038514	-52.79768601937671	0.18956191672049155	-0.7844770385241768	5.471471057613942	0.12819358319762883
961200	-75020.11375594103	-74956.14141511625	-63.97234082478317	-74956.14141511625	13.37569458860667	137.12906799937645	1.0	0.7148955133231454	2.241442884337959	-55.71311234439629	0.18956191672049155	-0.33032652113095895	6.2286210494314025	0.11876476074945194
961400	-75014.007713733	-74953.26857762082	-60.73913611217577	-74953.26857762082	10.536260892594695	115.87853823540387	1.0	0.7038905623485938	2.2535568214858013	-52.158623616841965	0.1816477406581692	-0.7004932280621414	5.51281324144769	0.14578259071837685
961600	-75016.67113802633	-74953.38315172041	-63.28798630592411	-74953.38315172041	12.973449187992102	134.1028563362442	1.0	0.7038905623485938	2.2535568214858013	-55.080932763463174	0.1816477406581692	-0.32703427518926137	6.224992136023166	0.1251497318067132
961800	-75017.99441917852	-74957.76168381561	-60.23273536291361	-74957.76168381561	10.413347273463252	113.84274311967962	1.0	0.6957815264484606	2.2318661706479572	-51.67806234025756	0.1908523315131989	-0.6418535606300309	5.54389573122733	0.14517792823487213
962000	-75018.23658632505	-74956.95375097764	-61.2828353474028	-74956.95375097764	11.351761213132638	120.1124522817018	1.0	0.7079153300301634	2.2071481000413886	-52.837011866570485	0.1908523315131989	-0.5305620908271369	5.609634313635016	0.13650213596131994
962200	-75021.76278030292	-74959.53085094922	-62.231929353696074	-74959.53085094922	11.712159700692226	120.10332810119013	1.0	0.7079153300301634	2.2071481000413886	-53.53001358258011	0.249630463194091	-0.5183824031454534	5.617514019537496	0.13650213596131994
962400	-75018.13780326613	-74954.7674304477	-63.37037281844006	-74954.7674304477	11.76073034438291	128.7134567757342	1.0	0.7079153300301634	2.2071481000413886	-55.62124587308497	0.1200282071701466	-0.297245826928614	6.189016499655303	0.12314819987781804
962600	-75025.1715363947	-74962.28884697284	-62.88268942186048	-74962.28884697284	11.890598571253935	131.1065602590927	1.0	0.699908803951389	2.220099728178262	-54.74006400434074	0.1505705802672336	-0.46715996340229227	6.3473964671363	0.13018173502167343
962800	-75023.25334019493	-74959.46856156919	-63.7847786257409	-74959.46856156919	13.606510375529723	133.96401393982538	1.0	0.7052695170202066	2.203894578303761	-55.51441392750986	0.21134800229232864	-0.2571023706697011	6.125121976536845	0.12787446547160145
963000	-75023.49641566206	-74959.1163682554	-64.38004740664769	-74959.1163682554	12.236649601834607	128.16077506269644	1.0	0.7052695170202066	2.203894578303761	-56.72156762864318	0.104973976840681	-0.3444176258841022	5.756457115440242	0.12787446547160145
963200	-75017.86351452889	-74954.31155852879	-63.55195600010411	-74954.31155852879	12.847910842864868	132.66240687153996	1.0	0.7052695170202066	2.203894578303761	-55.276422163305135	0.2130230287944969	-0.25438352697935224	6.119566245936353	0.12825796970684297
963400	-75018.67699306017	-74954.79822473049	-63.878768329678344	-74954.79822473049	12.660193141216213	133.9038443253631	1.0	0.7052695170202066	2.203894578303761	-56.08199903176696	0.12308349145055157	-0.32369774916352306	6.2212536966005265	0.12134086283950153
963600	-75022.83109373735	-74957.09091668138	-65.74017705596674	-74957.09091668138	12.356997845185482	135.44805061745035	1.0	0.7052695170202066	2.203894578303761	-57.89542335165574	0.09734605882192594	-0.6060639733273827	6.436046225005248	0.11923467435834813
963800	-75020.50023316349	-74960.38930472168	-60.110928441810465	-74960.38930472168	10.456095112763233	115.45876851889305	1.0	0.7052695170202066	2.203894578303761	-51.80123331242248	0.21342723731679356	-0.2866506215611647	5.825559080321678	0.14348893256352913
964000	-75021.2258323493	-74956.88671023343	-64.33912211587419	-74956.88671023343	13.338903251587604	136.26293876519858	1.0	0.7052695170202066	2.203894578303761	-55.50503362217182	0.2003224391758736	-0.8743614244969506	6.5694603023267835	0.12152608607376073
964200	-75018.42886418042	-74955.51117629757	-62.91768788284953	-74955.51117629757	12.263627479373264	132.4881827490122	1.0	0.7052695170202066	2.203894578303761	-54.77893470112825	0.1696917601001482	-0.3448354474051277	6.243971406890644	0.12373032319710742
964400	-75024.17079743717	-74958.40064034385	-65.77015709330614	-74958.40064034385	13.311440051286146	137.61458140570852	1.0	0.7052695170202066	2.203894578303761	-57.708783622571374	0.10183133634392093	-0.7776786671014647	6.5253033954091375	0.11543997219175493
964600	-75025.85374280486	-74957.13791668136	-68.7158261234968	-74957.13791668136	15.837211522323782	162.3230503441418	1.0	0.7052695170202066	2.203894578303761	-59.14202933875367	0.13681458567108065	-1.9950535660740605	6.940548301106682	0.09674577902024183
964800	-75025.0610489532	-74956.35945959466	-68.70158935853853	-74956.35945959466	15.48891696902366	156.18613462084315	1.0	0.6944547667768527	2.183500987161613	-58.169193715892895	0.1413099889719831	-2.9401863973696174	7.1649882069628195	0.10513175825536701
965000	-75015.2525598342	-74952.89247479376	-62.36008504044366	-74952.89247479376	11.488779746783026	125.72238662827614	1.0	0.7014346090246081	2.1678209592568773	-54.03905015820176	0.21543398395567137	-0.30667478911457	5.798898736366672	0.13218376629162001
965200	-75017.3725661744	-74954.00750307113	-63.36506310325798	-74954.00750307113	9.96049654851548	106.93041897871011	1.0	0.7086962899692335	2.182889908674555	-54.36230845608399	0.10831293439635134	-1.6622429792055935	5.1525179569569435	0.1560044206992402
965400	-75013.76079181826	-74951.3323711661	-62.42842065214998	-74951.3323711661	11.255289679119102	120.99474434675491	1.0	0.7035024107345812	2.209727495970133	-53.896713429511856	0.2606788749640122	-0.3082987187492832	5.7968899730385575	0.136464085280197
965600	-75019.43401866223	-74957.49021669923	-61.94380196299708	-74957.49021669923	11.717364548122994	126.30377642737291	1.0	0.7201438868226078	2.2092541836370323	-53.752700892457916	0.19423761093178596	-0.2452162078386336	6.098551649387279	0.12717260335163635
965800	-75017.4812256242	-74955.37949491991	-62.101730704297836	-74955.37949491991	12.003628391372793	125.60415823183929	1.0	0.7110770785527708	2.1981187928706913	-53.819391367523984	0.19423761093178596	-0.34989564783331784	5.750897315160404	0.12862970240826002
966000	-75020.37519156659	-74955.2167689902	-65.15842257638857	-74955.2167689902	13.378333369891067	137.4752419507834	1.0	0.7000499116843469	2.224666119053148	-55.95206078039257	0.1314805800461068	-1.6644216822156932	6.848124498399547	0.12187103856858494
966200	-75017.51677739211	-74955.47640022995	-62.040377162163296	-74955.47640022995	11.721954455468572	120.14525862358263	1.0	0.6906312029722627	2.239987504365318	-53.39963576292183	0.24406375388336807	-0.484157395614617	5.640579603409956	0.1379135842672438
966400	-75016.36012819018	-74955.6399742395	-60.72015395067512	-74955.6399742395	10.907284790528346	114.53171165888233	1.0	0.6992464798679399	2.2738370577572384	-52.082994883651466	0.1722147136938531	-0.8071576493271957	5.460849605081074	0.14520871769844168
966600	-75017.68117470408	-74957.80512083699	-59.87605386708651	-74957.80512083699	10.633055579661256	113.86846872750276	1.0	0.7152063348202309	2.2261503557405606	-51.51532097262518	0.20299283682923483	-0.3691060702027974	5.732311078340857	0.14528920692108577
966800	-75015.08531165252	-74954.96051587844	-60.12479577409024	-74954.96051587844	11.090450358594914	113.88598897498682	1.0	0.7279562290087551	2.256102353391725	-51.58922358244994	0.20299283682923483	-0.5194817744430447	5.616796123585423	0.1428029526913468
967000	-75022.71111147325	-74961.42106735578	-61.29004411746806	-74961.42106735578	11.566663692840484	121.74001234368615	1.0	0.7279562290087551	2.256102353391725	-53.021060879686615	0.20299283682923483	-0.25289282058418416	5.883592380104529	0.13476188519149113
967200	-75014.13588261625	-74952.11226370136	-62.02361891488877	-74952.11226370136	11.716509055714319	123.76841288732993	1.0	0.7279562290087551	2.256102353391725	-54.085897493957766	0.14305629880100154	-0.2712734490039923	5.849198646625329	0.12895266273426356
967400	-75024.3912439265	-74961.6370777758	-62.754166150696115	-74961.6370777758	11.963848281337105	129.79615349353384	1.0	0.7190190750823766	2.282944380139181	-54.78767049396432	0.1490976151847285	-0.25719577527291704	5.874691535345393	0.12822488253521327
967600	-75016.20651357107	-74953.75650298793	-62.45001058314351	-74953.75650298793	12.091980965363021	128.5056483048327	1.0	0.7190190750823766	2.282944380139181	-54.506618145046886	0.1503103963897709	-0.225998206710774	6.010169908211155	0.12822488253521327
967800	-75022.86578599038	-74960.53893988061	-62.32684610976232	-74960.53893988061	12.396109514579758	128.46912865918284	1.0	0.7197169537669319	2.2663126985346174	-54.33243855423608	0.15902795207158243	-0.22646358510581174	6.018333472953649	0.12804869908726285
968000	-75018.28065660933	-74955.66674063711	-62.61391597221557	-74955.66674063711	11.209189843700063	119.04670659148033	1.0	0.7140203557584391	2.2885415748005777	-53.56951920569043	0.2576812269063316	-0.7912349702885636	5.468284090117741	0.13375534735970027
968200	-75014.16087176326	-74953.33090791466	-60.829963848611776	-74953.33090791466	10.925800018141128	118.71483113058787	1.0	0.7001089750708064	2.3085368008857063	-52.67836513113921	0.1696513375799996	-0.3222309498982157	5.780409930491508	0.13831787215767358
968400	-75023.495001525	-74957.2275174671	-66.26748405791831	-74957.2275174671	13.165190789514563	141.86450058362206	1.0	0.7106257227033026	2.329637234357318	-57.06032146909994	0.21886357583731814	-1.104606616958728	6.662878293623347	0.1194352232003258
968600	-75020.8645571659	-74957.24101965401	-63.62353751188211	-74957.24101965401	12.634697368490043	135.51266688933052	1.0	0.7106257227033026	2.329637234357318	-55.438224551780756	0.18575679880435497	-0.2466363941993218	6.102090747755598	0.1194352232003258
968800	-75025.23571238181	-74962.66099357902	-62.57471880278522	-74962.66099357902	12.126817655602931	129.85751600944118	1.0	0.6994227022582249	2.3553890876089456	-54.400958766116986	0.18552683631869005	-0.2375777115592481	6.076767046688409	0.12981308825420537
969000	-75032.54176286048	-74970.55645140681	-61.98531145366656	-74970.55645140681	11.951109278472668	126.73340022333471	1.0	0.6906531916087191	2.335812081851784	-53.77259757521216	0.1714648561002186	-0.3716161187988486	6.270022930650455	0.12310656679797737
969200	-75025.00403321156	-74964.74752780035	-60.256505411198795	-74964.74752780035	10.524650598825065	113.38291218009518	1.0	0.6906531916087191	2.335812081851784	-51.79364426353516	0.17424677017788795	-0.6056825112870923	5.564172534916416	0.14561166860958433
969400	-75025.44438073135	-74965.37413435725	-60.070246374109466	-74965.37413435725	10.864005776384635	115.66897073093827	1.0	0.6909255621657457	2.2821101137875086	-51.99896527987629	0.17424677017788795	-0.2346587921152792	5.933413817234535	0.14395512531893842
969600	-75026.40538798296	-74964.21201973238	-62.19336825058039	-74964.21201973238	11.892200532818629	128.3630043675238	1.0	0.6966857789042484	2.2102358280059202	-54.06828809091368	0.17424677017788795	-0.31078913320985474	6.206152589803193	0.12461250535982776
969800	-75021.02796929488	-74957.30919595201	-63.71877334286567	-74957.30919595201	13.199374157267338	135.09396271736307	1.0	0.6966857789042484	2.2102358280059202	-55.42794320771165	0.14352002085344046	-0.6703738077701848	6.471477706326321	0.12461250535982776
970000	-75023.3937746031	-74960.8621091804	-62.53166542271009	-74960.8621091804	12.747503553949706	130.31385646732554	1.0	0.7008310888632651	2.2114568593687642	-54.51430658192249	0.16389383680748143	-0.2596459794024103	6.13010500904593	0.12598453399322374
970200	-75021.03386038054	-74957.73017447712	-63.30368590341146	-74957.73017447712	13.385198466460004	133.0532088905834	1.0	0.6944994109749729	2.255505539991908	-54.77252570232146	0.16389383680748143	-0.7625365495058273	6.518046907558138	0.12500176062293683
970400	-75015.24019449826	-74954.78982166939	-60.45037282886212	-74954.78982166939	10.95970651483255	114.33505133215249	1.0	0.6944994109749729	2.255505539991908	-52.15133738556658	0.16389383680748143	-0.5304117917113692	5.609730580837646	0.14311677439482576
970600	-75014.6490392334	-74954.07314281694	-60.57589641645049	-74954.07314281694	10.878898027198954	116.36100529205808	1.0	0.6944994109749729	2.255505539991908	-52.2131076523421	0.17913576693258437	-0.5053136845488679	5.6261535529765325	0.14311677439482576
970800	-75022.2189049831	-74958.23563751167	-63.98326747143806	-74958.23563751167	12.723492319020995	135.2114487865382	1.0	0.7074624250476551	2.2748160200211784	-55.041022977122125	0.17913576693258437	-1.0642763355727234	6.64748937556071	0.12800625313687808
971000	-75020.08027271913	-74959.11882116902	-60.96145155011853	-74959.11882116902	10.697947607855774	117.39221742150748	1.0	0.7109057139320458	2.2466823712627644	-52.440229317435744	0.1794932211430502	-0.6487954804824756	5.540106464582427	0.13467704013814474
971200	-75026.9714916173	-74965.29238848345	-61.67910313385002	-74965.29238848345	11.126325421905413	124.2735306654519	1.0	0.7109057139320458	2.2466823712627644	-53.714086138936295	0.1570900044783755	-0.22579785138134623	5.998197399570225	0.13467704013814474
971400	-75028.01505480036	-74962.77582414566	-65.2392306546961	-74962.77582414566	13.381226573775153	145.99842094319774	1.0	0.7109057139320458	2.2466823712627644	-56.98643648241804	0.1651887255626173	-0.4633475061800368	6.344641954450782	0.11015544444619181
971600	-75020.9706585438	-74958.50146139023	-62.46919715356245	-74958.50146139023	11.925823515223259	129.7595050787723	1.0	0.7109057139320458	2.2466823712627644	-54.44823757041664	0.1651887255626173	-0.23151291704779794	6.0534862804982295	0.1269846507271688
971800	-75020.38424004716	-74959.8908151459	-60.49342490125794	-74959.8908151459	10.09330634659982	113.53598690930593	1.0	0.7109057139320458	2.3335773595598743	-51.65592638212212	0.224483344227788	-0.7078054452622381	5.509075315034215	0.14119516913785193
